Id,date,Open,High,Low,close,Vol.,Change %
1383,30-Apr-14,446.1,452.6,430.9,445.6,4.08K,-0.11%
1384,1-May-14,445.6,464.5,444.5,460.1,4.20K,3.25%
1385,2-May-14,460.1,463.4,442,453.7,3.38K,-1.40%
1386,3-May-14,453.7,454.2,429.1,438.6,2.58K,-3.31%
1387,4-May-14,438.6,446.6,428.8,436,3.37K,-0.59%
1388,5-May-14,436,443.9,426.4,430.9,3.04K,-1.19%
1389,6-May-14,430.9,435,420.2,432.2,4.19K,0.31%
1390,7-May-14,432.2,458.8,423.5,446.5,5.03K,3.32%
1391,8-May-14,446.5,455.5,439.5,441.1,2.54K,-1.22%
1392,9-May-14,441.1,455.8,438.5,445.5,2.27K,0.98%
1393,10-May-14,445.5,459.5,441.4,451.9,0.45K,1.45%
1394,11-May-14,451.9,455.4,429,433.2,1.89K,-4.13%
1395,12-May-14,433.2,441.1,430.2,438.2,1.39K,1.15%
1396,13-May-14,438.2,442.3,432.7,433.9,2.65K,-0.98%
1397,14-May-14,433.9,444.3,433.9,442.6,2.20K,2.01%
1398,15-May-14,442.6,450,441.5,448.1,2.17K,1.24%
1399,16-May-14,448.1,455.1,441.9,453.6,1.76K,1.23%
1400,17-May-14,453.6,455.9,452.2,452.8,1.71K,-0.19%
1401,18-May-14,452.8,454,449,450.1,1.45K,-0.59%
1402,19-May-14,450.1,451.7,441.2,443.9,1.35K,-1.39%
1403,20-May-14,443.9,486.2,437.3,484.6,1.90K,9.16%
1404,21-May-14,484.6,495.2,481.7,488.8,1.40K,0.88%
1405,22-May-14,488.8,519.3,485.5,515.4,3.12K,5.43%
1406,23-May-14,515.4,540.9,515.2,518.1,2.76K,0.53%
1407,24-May-14,518.1,526.7,510.4,520.5,2.86K,0.46%
1408,25-May-14,520.5,575.2,520.5,570.4,1.87K,9.60%
1409,26-May-14,570.4,586.4,564.7,582,2.96K,2.03%
1410,27-May-14,582,586.2,555.3,570.1,3.35K,-2.05%
1411,28-May-14,570.1,581.8,562.6,570.8,3.57K,0.13%
1412,29-May-14,570.8,573.8,557.7,564.4,3.73K,-1.12%
1413,30-May-14,564.4,613.3,564,612.3,6.21K,8.49%
1414,31-May-14,612.3,629,604.7,627.9,4.41K,2.54%
1415,1-Jun-14,627.9,675,622,649.8,3.55K,3.48%
1416,2-Jun-14,649.8,662.6,625.5,655.5,4.13K,0.88%
1417,3-Jun-14,655.5,676.5,631.4,669.4,4.36K,2.13%
1418,4-Jun-14,669.4,669.8,602.1,638.9,5.60K,-4.56%
1419,5-Jun-14,638.9,665.4,635.6,660.2,2.76K,3.33%
1420,6-Jun-14,660.2,663.8,647.1,650.4,6.04K,-1.48%
1421,7-Jun-14,650.4,659.8,641,651.7,1.97K,0.19%
1422,8-Jun-14,651.7,658.9,648.7,651,3.31K,-0.10%
1423,9-Jun-14,651,652.1,639.1,644.3,3.26K,-1.03%
1424,10-Jun-14,644.3,661.4,641.7,655.6,3.56K,1.75%
1425,11-Jun-14,655.6,663,642.3,643,3.80K,-1.93%
1426,12-Jun-14,643,643.8,591.1,597.1,4.59K,-7.13%
1427,13-Jun-14,597.1,619.1,594.9,610.3,7.55K,2.21%
1428,14-Jun-14,610.3,613.8,563.7,583.4,5.00K,-4.41%
1429,15-Jun-14,583.4,587.8,560.8,582.3,3.94K,-0.19%
1430,16-Jun-14,582.3,606.1,580.5,599.1,3.99K,2.88%
1431,17-Jun-14,599.1,608.4,594.9,605.1,3.00K,1.00%
1432,18-Jun-14,605.1,614.4,603.6,606.2,3.31K,0.19%
1433,19-Jun-14,606.2,612.6,598.7,600.2,5.60K,-1.00%
1434,20-Jun-14,600.2,602,587.1,590.8,2.15K,-1.57%
1435,21-Jun-14,590.8,599.2,584.8,597,2.28K,1.06%
1436,22-Jun-14,597,610.1,592,603.6,2.04K,1.10%
1437,23-Jun-14,603.6,604.7,582.9,591.2,2.65K,-2.06%
1438,24-Jun-14,591.2,595.7,585.4,588.8,3.08K,-0.41%
1439,25-Jun-14,588.8,589.6,566.9,568.5,3.09K,-3.45%
1440,26-Jun-14,568.5,582.7,565.8,582.7,4.15K,2.51%
1441,27-Jun-14,582.7,603.9,580.1,602.2,3.39K,3.35%
1442,28-Jun-14,602.2,608.8,594,597.6,2.94K,-0.78%
1443,29-Jun-14,597.6,604.3,593.2,601.1,2.89K,0.59%
1444,30-Jun-14,601.1,637.3,596.5,635.1,3.83K,5.67%
1445,1-Jul-14,635.1,652.5,634.1,643.2,4.11K,1.27%
1446,2-Jul-14,643.2,652.1,604.6,645.7,4.78K,0.39%
1447,3-Jul-14,645.7,646.4,633.6,638,4.01K,-1.19%
1448,4-Jul-14,638,642.2,623,624,3.60K,-2.21%
1449,5-Jul-14,624,627.8,619.7,623,3.25K,-0.16%
1450,6-Jul-14,623,629.4,622.7,626.7,2.70K,0.59%
1451,7-Jul-14,626.7,627.9,607.3,613.6,2.53K,-2.08%
1452,8-Jul-14,613.6,619.7,609.3,615.3,3.21K,0.28%
1453,9-Jul-14,615.3,623.8,610.5,623,3.07K,1.25%
1454,10-Jul-14,623,625,611.7,618.4,3.61K,-0.74%
1455,11-Jul-14,618.4,633.6,616.1,632.9,3.12K,2.35%
1456,12-Jul-14,632.9,638.6,625.9,635.9,3.43K,0.47%
1457,13-Jul-14,635.9,638.6,627.5,628,1.70K,-1.24%
1458,14-Jul-14,628,629,616.1,618.3,2.55K,-1.55%
1459,15-Jul-14,618.3,624.4,617.3,619.6,3.69K,0.21%
1460,16-Jul-14,619.6,622.4,614.2,614.8,3.00K,-0.77%
1461,17-Jul-14,614.8,632.5,610,626.6,2.92K,1.92%
1462,18-Jul-14,626.6,630.2,617.9,627.5,3.35K,0.14%
1463,19-Jul-14,627.5,634.1,625.1,627,3.96K,-0.07%
1464,20-Jul-14,627,627.9,620,621,2.30K,-0.97%
1465,21-Jul-14,621,625.9,615,625.1,2.53K,0.67%
1466,22-Jul-14,625.1,628.8,620,622.5,3.28K,-0.42%
1467,23-Jul-14,622.5,625,621,621.7,2.17K,-0.13%
1468,24-Jul-14,621.7,622,599.4,601.9,4.74K,-3.19%
1469,25-Jul-14,601.9,609.1,597.4,600.5,5.92K,-0.23%
1470,26-Jul-14,600.5,603,593.3,596,3.48K,-0.75%
1471,27-Jul-14,596,601.5,593.7,595,3.53K,-0.16%
1472,28-Jul-14,595,597.5,578.1,587.9,2.33K,-1.19%
1473,29-Jul-14,587.9,591.3,579.5,585.8,6.72K,-0.37%
1474,30-Jul-14,585.8,586.1,564.2,564.6,4.10K,-3.61%
1475,31-Jul-14,564.6,593.7,564,589.5,3.52K,4.41%
1476,1-Aug-14,589.5,604,586.4,598.8,8.93K,1.57%
1477,2-Aug-14,598.8,598.9,587.4,591.7,2.12K,-1.18%
1478,3-Aug-14,591.7,592.1,580.6,588.9,1.26K,-0.47%
1479,4-Aug-14,588.9,595.1,586.5,592.8,3.42K,0.65%
1480,5-Aug-14,592.8,594.3,585.4,588.8,4.09K,-0.68%
1481,6-Aug-14,588.8,593.8,587.2,589.8,3.01K,0.17%
1482,7-Aug-14,589.8,595.1,587.9,592.8,2.50K,0.51%
1483,8-Aug-14,592.8,608.2,592.1,595.8,3.11K,0.51%
1484,9-Aug-14,595.8,595.6,587.4,589.5,1.42K,-1.06%
1485,10-Aug-14,589.5,596.6,588.1,592.1,1.34K,0.43%
1486,11-Aug-14,592.1,593.6,571.7,575.9,2.57K,-2.73%
1487,12-Aug-14,575.9,578.3,562,567.7,3.33K,-1.43%
1488,13-Aug-14,567.7,573.5,523.2,542.1,4.82K,-4.50%
1489,14-Aug-14,542.1,544.9,495.9,504.8,10.88K,-6.88%
1490,15-Aug-14,504.8,515.2,483.2,496.5,4.77K,-1.65%
1491,16-Aug-14,496.5,524.3,483.2,522,3.87K,5.15%
1492,17-Aug-14,522,524.7,478.2,485.5,3.14K,-6.99%
1493,18-Aug-14,485.5,493.3,450,462.2,6.38K,-4.80%
1494,19-Aug-14,462.2,487,455.8,485.1,5.12K,4.96%
1495,20-Aug-14,485.1,521.8,468.5,516.8,5.89K,6.53%
1496,21-Aug-14,516.8,537.2,511.4,517.9,5.65K,0.22%
1497,22-Aug-14,517.9,524.4,500.6,516.1,6.03K,-0.36%
1498,23-Aug-14,516.1,516.8,494,497.7,3.13K,-3.57%
1499,24-Aug-14,497.7,514.8,496.8,509.7,2.53K,2.42%
1500,25-Aug-14,509.7,511.3,499.7,502.9,2.74K,-1.33%
1501,26-Aug-14,502.9,516,501.8,512.6,3.53K,1.91%
1502,27-Aug-14,512.6,527.4,512.7,515.2,3.79K,0.52%
1503,28-Aug-14,515.2,521.6,503.3,510.8,4.47K,-0.87%
1504,29-Aug-14,510.8,515.2,506.7,512.6,3.64K,0.35%
1505,30-Aug-14,512.6,512.9,503.1,506,2.63K,-1.29%
1506,31-Aug-14,506,508.3,478.3,481.8,6.10K,-4.78%
1507,1-Sep-14,481.8,487.5,471.8,477.2,6.79K,-0.95%
1508,2-Sep-14,477.2,487,470.5,478.9,6.75K,0.37%
1509,3-Sep-14,478.9,487.3,476.8,480,6.14K,0.23%
1510,4-Sep-14,480,498.5,476.3,491,8.81K,2.28%
1511,5-Sep-14,491,495,483.1,483.6,6.04K,-1.49%
1512,6-Sep-14,483.6,491.4,480.8,484.5,3.79K,0.17%
1513,7-Sep-14,484.5,490.7,478.5,485.8,3.56K,0.26%
1514,8-Sep-14,485.8,487,469.5,475.7,8.14K,-2.07%
1515,9-Sep-14,475.7,478.6,467.5,474.9,7.29K,-0.17%
1516,10-Sep-14,474.9,491,471.6,479.7,8.29K,1.01%
1517,11-Sep-14,479.7,488.9,474.6,478.5,6.29K,-0.25%
1518,12-Sep-14,478.5,479.7,471.1,477.7,5.15K,-0.16%
1519,13-Sep-14,477.7,480.6,474.6,478.2,5.28K,0.09%
1520,14-Sep-14,478.2,480.3,472,477.7,4.21K,-0.09%
1521,15-Sep-14,477.7,479.3,473.7,477.7,5.63K,0.00%
1522,16-Sep-14,477.7,478.8,464,466.8,6.52K,-2.29%
1523,17-Sep-14,466.8,469.4,458.3,461.1,7.51K,-1.21%
1524,18-Sep-14,461.1,462.3,408.8,424.3,8.93K,-7.99%
1525,19-Sep-14,424.3,429.2,386.1,397.7,14.97K,-6.27%
1526,20-Sep-14,397.7,427.7,387.5,411.5,14.29K,3.49%
1527,21-Sep-14,411.5,415.1,394.5,401.6,10.42K,-2.41%
1528,22-Sep-14,401.6,410.8,398.6,404.1,13.52K,0.62%
1529,23-Sep-14,404.1,445.5,394.8,436.9,17.94K,8.11%
1530,24-Sep-14,436.9,439.2,422.1,423.8,21.37K,-3.00%
1531,25-Sep-14,423.8,427.5,409.6,412.3,14.63K,-2.71%
1532,26-Sep-14,412.3,416.4,399.7,404.5,12.12K,-1.90%
1533,27-Sep-14,404.5,407.1,394.7,399,9.74K,-1.35%
1534,28-Sep-14,399,402.3,374.1,379.1,13.94K,-5.00%
1535,29-Sep-14,379.1,389.3,372.6,376.8,20.69K,-0.61%
1536,30-Sep-14,376.8,395.2,374.7,388.2,16.92K,3.03%
1537,1-Oct-14,388.2,395.1,381.1,382.8,17.73K,-1.37%
1538,2-Oct-14,382.8,385.6,371.2,375.1,14.30K,-2.01%
1539,3-Oct-14,375.1,378.2,362.8,363.5,16.81K,-3.12%
1540,4-Oct-14,363.5,369.9,327.1,335.3,23.04K,-7.74%
1541,5-Oct-14,335.3,344.3,294.9,322.9,29.85K,-3.72%
1542,6-Oct-14,322.9,347.9,303,331.5,41.17K,2.69%
1543,7-Oct-14,331.5,345.5,321.7,331.6,30.17K,0.03%
1544,8-Oct-14,331.6,351.6,325.4,350.9,21.77K,5.80%
1545,9-Oct-14,350.9,384.6,347.6,360.9,35.59K,2.86%
1546,10-Oct-14,360.9,378.1,353.3,361.7,28.41K,0.22%
1547,11-Oct-14,361.7,370.1,350.5,361.2,13.93K,-0.14%
1548,12-Oct-14,361.2,374.6,352.3,373.2,11.23K,3.31%
1549,13-Oct-14,373.2,391.2,366,387.3,23.58K,3.79%
1550,14-Oct-14,387.3,407.7,385.7,397.1,28.87K,2.53%
1551,15-Oct-14,397.1,397.9,388.2,393.2,22.49K,-0.99%
1552,16-Oct-14,393.2,398.8,371.6,379.8,20.79K,-3.41%
1553,17-Oct-14,379.8,384.8,372.4,380.5,16.57K,0.19%
1554,18-Oct-14,380.5,395.7,373.6,390.9,9.45K,2.73%
1555,19-Oct-14,390.9,394.5,383.9,387.3,5.33K,-0.92%
1556,20-Oct-14,387.3,387.8,378.4,380.4,10.56K,-1.78%
1557,21-Oct-14,380.4,388.2,377.4,382.4,9.66K,0.52%
1558,22-Oct-14,382.4,383.7,377,378.9,10.53K,-0.89%
1559,23-Oct-14,378.9,381.1,353.5,355.8,19.12K,-6.11%
1560,24-Oct-14,355.8,360.9,351.4,355.1,20.03K,-0.19%
1561,25-Oct-14,355.1,356.6,341.5,346.7,14.04K,-2.36%
1562,26-Oct-14,346.7,356.8,344.2,348.7,11.58K,0.56%
1563,27-Oct-14,348.7,356.4,344.9,350.1,10.60K,0.41%
1564,28-Oct-14,350.1,355.7,348.3,351.1,9.43K,0.28%
1565,29-Oct-14,351.1,352.8,334.7,335.1,12.26K,-4.54%
1566,30-Oct-14,335.1,350.4,333.4,344.9,16.12K,2.91%
1567,31-Oct-14,344.9,348,336.1,337.9,14.00K,-2.03%
1568,1-Nov-14,337.9,339,320.7,325.4,13.77K,-3.68%
1569,2-Nov-14,325.4,329.8,319.8,322.5,11.90K,-0.88%
1570,3-Nov-14,322.5,332.9,321.7,324.2,13.43K,0.52%
1571,4-Nov-14,324.2,328.8,320.1,328,15.12K,1.15%
1572,5-Nov-14,328,342,326.5,338,15.84K,3.06%
1573,6-Nov-14,338,351.1,335.7,347.7,15.65K,2.86%
1574,7-Nov-14,347.7,351.6,340.2,341.9,15.02K,-1.67%
1575,8-Nov-14,341.9,346.3,339.8,343.5,8.19K,0.49%
1576,9-Nov-14,343.5,362.2,341.8,362,12.63K,5.39%
1577,10-Nov-14,362,374.7,356.6,367.1,22.81K,1.41%
1578,11-Nov-14,367.1,371,361.9,365.4,15.79K,-0.47%
1579,12-Nov-14,365.4,442.7,365.8,432,38.53K,18.23%
1580,13-Nov-14,432,480.5,390.9,428.7,58.20K,-0.77%
1581,14-Nov-14,428.7,430.2,382,396.5,35.73K,-7.51%
1582,15-Nov-14,396.5,407.3,368,374.9,13.33K,-5.46%
1583,16-Nov-14,374.9,390.4,370.5,385.6,14.35K,2.87%
1584,17-Nov-14,385.6,412.3,378.3,384.7,27.60K,-0.24%
1585,18-Nov-14,384.7,394.9,372,379.2,27.09K,-1.44%
1586,19-Nov-14,379.2,389.3,374.3,381.4,19.87K,0.60%
1587,20-Nov-14,381.4,383,355.1,357.3,21.98K,-6.33%
1588,21-Nov-14,357.3,358.7,343.8,351.8,23.47K,-1.55%
1589,22-Nov-14,351.8,364.2,350.5,352,12.94K,0.07%
